STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency of observation,TERRITORIAL_LEVEL,Territorial level,REF_AREA,Reference area,TERRITORIAL_TYPE,Territorial typology,MEASURE,Measure,RET_PERIOD,Return period,HEAT_STRESS,Heat stress threshold,PM_CONCENTRATION,PM concentration level,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,COUNTRY,Country,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,UKE42,Leeds,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2020,,0,,GBR,United Kingdom,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,UKE42,Leeds,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2021,,0,,GBR,United Kingdom,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,UKE42,Leeds,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2017,,0,,GBR,United Kingdom,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,UKE42,Leeds,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2018,,0,,GBR,United Kingdom,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,ITI13,Pistoia,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2017,,0.143,,ITA,Italy,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,ITI13,Pistoia,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2018,,0,,ITA,Italy,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,ITI13,Pistoia,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2019,,0,,ITA,Italy,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,ITI13,Pistoia,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2020,,0,,ITA,Italy,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,SE331,Västerbottens County,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2018,,0,,SWE,Sweden,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,SE331,Västerbottens County,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2019,,0,,SWE,Sweden,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,SE331,Västerbottens County,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2020,,0,,SWE,Sweden,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,SE331,Västerbottens County,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2021,,0,,SWE,Sweden,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,CA3522,"Dufferin, ON",_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2020,,0,,CAN,Canada,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,CA3522,"Dufferin, ON",_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2021,,0,,CAN,Canada,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,CA3522,"Dufferin, ON",_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2017,,0,,CAN,Canada,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,CA3522,"Dufferin, ON",_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2018,,0,,CAN,Canada,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,DE123,Karlsruhe Landkreis,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2017,,0,,DEU,Germany,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,DE123,Karlsruhe Landkreis,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2018,,0,,DEU,Germany,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,DE123,Karlsruhe Landkreis,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2019,,0,,DEU,Germany,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,DE123,Karlsruhe Landkreis,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2020,,0,,DEU,Germany,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,DE804,"Schwerin, Kreisfreie Stadt",_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2017,,0,,DEU,Germany,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,DE804,"Schwerin, Kreisfreie Stadt",_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2018,,0.544,,DEU,Germany,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,DE804,"Schwerin, Kreisfreie Stadt",_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2019,,0,,DEU,Germany,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,DE804,"Schwerin, Kreisfreie Stadt",_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2020,,0,,DEU,Germany,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,PL814,Lubelski,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2018,,0,,POL,Poland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,PL814,Lubelski,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2019,,0,,POL,Poland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,PL814,Lubelski,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2020,,0,,POL,Poland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,PL814,Lubelski,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2021,,0,,POL,Poland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,NL213,Twente,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2017,,0,,NLD,Netherlands,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,NL213,Twente,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2018,,0,,NLD,Netherlands,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,NL213,Twente,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2019,,0,,NLD,Netherlands,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,NL213,Twente,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2020,,0,,NLD,Netherlands,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,DE13A,Waldshut,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2019,,0,,DEU,Germany,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,DE13A,Waldshut,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2020,,0,,DEU,Germany,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,DE13A,Waldshut,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2021,,0,,DEU,Germany,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,DE13A,Waldshut,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2017,,0,,DEU,Germany,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,ME11R2,"Guanajuato, R2",_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2019,,2.742,,MEX,Mexico,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,ME11R2,"Guanajuato, R2",_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2020,,1.082,,MEX,Mexico,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,ME11R2,"Guanajuato, R2",_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2021,,0.645,,MEX,Mexico,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,ME11R2,"Guanajuato, R2",_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2017,,2.909,,MEX,Mexico,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,US087,"Killeen-Temple-Fort Hood, TX",_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2017,,0.167,,USA,United States,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,US087,"Killeen-Temple-Fort Hood, TX",_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2018,,0.609,,USA,United States,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,US087,"Killeen-Temple-Fort Hood, TX",_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2019,,0.186,,USA,United States,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,US087,"Killeen-Temple-Fort Hood, TX",_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2020,,0.211,,USA,United States,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,CA1005,"Division 5, NL",_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2018,,0,,CAN,Canada,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,CA1005,"Division 5, NL",_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2019,,0,,CAN,Canada,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,CA1005,"Division 5, NL",_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2020,,0,,CAN,Canada,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,CA1005,"Division 5, NL",_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2021,,0,,CAN,Canada,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,ME13R1,"Hidalgo, R1",_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2019,,0.059,,MEX,Mexico,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,ME13R1,"Hidalgo, R1",_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2020,,0,,MEX,Mexico,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,ME13R1,"Hidalgo, R1",_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2021,,0,,MEX,Mexico,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,ME13R1,"Hidalgo, R1",_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2017,,0,,MEX,Mexico,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,TRB22,Mus,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2017,,0.051,,TUR,Türkiye,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,TRB22,Mus,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2018,,0.634,,TUR,Türkiye,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,TRB22,Mus,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2019,,0.058,,TUR,Türkiye,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,TRB22,Mus,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2020,,0.066,,TUR,Türkiye,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,FI1D9,North Ostrobothnia,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2019,,0,,FIN,Finland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,FI1D9,North Ostrobothnia,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2020,,0,,FIN,Finland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,FI1D9,North Ostrobothnia,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2021,,0.013,,FIN,Finland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,FI1D9,North Ostrobothnia,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2017,,0,,FIN,Finland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,JPC19,Yamanashi,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2017,,0,,JPN,Japan,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,JPC19,Yamanashi,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2018,,0.266,,JPN,Japan,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,JPC19,Yamanashi,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2019,,0,,JPN,Japan,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,JPC19,Yamanashi,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2020,,0.219,,JPN,Japan,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,DEB37,Pirmasens Kreisfreie Stadt,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2017,,0,,DEU,Germany,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,DEB37,Pirmasens Kreisfreie Stadt,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2018,,0,,DEU,Germany,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,DEB37,Pirmasens Kreisfreie Stadt,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2019,,0,,DEU,Germany,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,DEB37,Pirmasens Kreisfreie Stadt,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2020,,0,,DEU,Germany,A,Normal value,0,Units,1,One
